comment,label
"tips pengguna:cukup mudah lumer dan menghapus make up, hydrating juga gak bikin kulit kenceng abis dibersiin pake air, make up waterproof juga bisa ilang pengalaman penggunaan:sekali pake langsung iritasi :smiling_face_with_tear: mungkin gak cocok dengan salah satu bahannya profil kecantikan:lucu kemasannya",Netral
kok isinya dikit??:grinning_squinting_face: tutup masih segel. tapi bisa dibuka dari puteran,Negatif
"bocor tumpah lumayan bnyak, wuih basah smua",Netral
warna:gak sesuai seharusnya burgundy agak keunguan tapi ini malah merah agak ke orange. sad :loudly_crying_face:,Negatif
ga ke isi full :smiling_face_with_tear:,Positif
aduuh ini mah bikin ragu make nya juga..krn segelnya sdh kebuka..dusnya juga dah rusak..kaya bekas gitu..ini gmn ya..kok bisa begitu yg dagang..,Negatif
pad erlalu tipis jadi kalo di tap sedikit kenceng langsung rontok butir2 pad nya,Netral
"belum di coba ini cocok apa engga,tapi lagi sale harganya cuma 50k aja hahaha sangat lumayan kan yah,",Positif
saya checkout 2 pcs. kenapa yg datang cuman 1 ya? ,Negatif
cocok untuk:daily meck up performa:bagus pengirimannya cuepet gais.. packingan ruapi puol jadi buat produknya juga aman .. syuka deh pokoknya,Positif
"botolnya berat, bagus. cm entah ini aku unlucky aja atau gmn, pipet ny ga berfungsi sama skali, jd ambil produknya jg bingung d tuang susa kluar, d kocok"" jg susa klu... ",Positif
"produk nya not bad, pengirimannya yg astagfirullah.",Negatif
cute foot stone. beli krn lg disc. kangen masa innisfree dpt freebies. seru bs cobain varian lain yg kira2 cocok for next purchase. oh well…,Positif
tekstur:cair performa:ga kecabut :( hiks,Negatif
"lucuu bgttt kemasan nya, semoga bisa di aplikasikan dengan baik",Positif
"kemasan perlu diperhatikan, jangan sampai kirim barang lagi ga ada pencetannya:expressionless_face:",Positif
"semoga bagus buat muka ya. ukuran mini bisa dibawa kemana mana. packing kardus, didalamnya ada bublewrap. tapi ga ada sagel di kemasannya. pengiriman dari tgl 7 baru diterima tgl 10. bintang nti diuodate lagi setelah pemakaian ya. makasih kak",Netral
"kemasan:kemasan obat dri botol kaca, be carefulll profil kecantikan:kulit remaja dewasa tips pengguna:ditotol belum di coba semoga cocok dan bisa menghempas jerawat""ku! thank free giftnyaaa.. semoga creamnya berguna menghilangkan bekas jerawat!!",Positif
harusnya dapet eye remover tp ternyata nggak dpt,Negatif
harga terjangkau,Positif
"kemasan:lucu bagus teksturnya lbh ke lip gloss, stainnya kurang di aku trs juga dipake makan minum cpt ilang",Netral
"kualitas:bagus rasa:oke sebenarnya mesan tiga rasa: original, hot n spicy dan blackpepper tapi yang dikirim rasa original semua karena habis tapi tanpa konfirmasi terlebih dahulu. mungkin memang belum rezeki mencoba rasa lain :pensive_face:",Positif
"ketebalan:medium to full tekstur:blendable warna:cocok untuk warm and neutral undertone overall suka bgt, pengemasan oke pengiriman tergolong cepat produk = wajar sih beli saat sale, namun tdk ada pemberitahuan kalo exp nya sangat dekat.. semoga kedepannya blp lbh banyak diskon dengan produk yg lbh worth it",Netral
cocok untuk:mata performa:blum dicoba tekstur:blum dicoba semoga oke,Netral
bedaknya bagus. cocok di kulit saya,Positif
bener-bener praktis digunakan jd teksturenya itu bubuk tapi begitu di tap-tap ke pipi dia keluar warnanya dan bikin make up aku lebih cepat dan tahan lama juga ya,Positif
"sampai dengan selamatt. alhamdulillah kmrn dpt potongan jadi bayar 35k aja buat 30 ml. kalo nggak, jadi brtanya2 kenapa luxcrime mahal yah huhu. smg cocokk",Positif
"tekstur:cair kayanya aplikatornya susah buat diapply, pdhal produk baru hrusnya ada trial error gasih???? trus baru dikasih ke customer??? kok gni ya astagaaaa ga worth to buy bgt",Negatif
"belum dipakai, untuk waterproof atau isinya productnya bagaimana .. overall oke pengiriman cepat dua hari sampai",Positif
"aromanya agak kurang enak, untuk teksturnya lumayan lembut.",Netral
tidak cocok dgn serum ini saya pakai 2 hari lsngsung mukaku merah merah sedih sich cuma yach kulit orang beda2 kan,Negatif
kecewa banget .. bedaknya rusak ..,Negatif
"warna bagus, seller ramah dan responsif",Positif
baru di coba barang tidak nampak.,Negatif
"lumayan buat pake sehari2, ringan. shadenya masuk ke kulit gw yg cool tone. pengemasan aman, pengiriman cepat.",Positif
ternyata free gift hanya selama persediaan masih ada kalo bikin promo jangan gini dong tulis di deskripsi atau difoto produk tcnya kalo kayak gini namanya bohongin custo... ,Negatif
putih nya jatohnya kyk cat tembok yaa hehehhe kudu di aplikasiin berulang ampe dapet yg kyk kita mau. tapi ok lahh,Positif
"sebenarnya ini ud repurchase ke dua kali sihh, yg pertama aman2 ajaa, yg kedua ini br dibuka bulu aplikatornya rontok byk bgtttt",Negatif
baguas,Positif
cocok untuk:kerja tekstur:ok performa:oksidasi banget di muka,Netral
"tekstur:maskara cocok untuk:bulu mata performa:ntah sorry ya sdh langganan di toko ini tp baru kali ini kecewa. beli maskara sky high bonus free remover, tp beli 2 bonusnya cuma dksh 1. pdhl bonusnya nempel di produk jd hrsnya beli 1 free 1 remover 1, beli 2 juga auto dpt 2 remover. begitu complain, csnya bilang bonus per nomer pesanan. hahhaa tricky bngt, pdhl ga begitu iklannya. iklannya nempel di produk. btw, utk ukuran brand sebesar maybelline agak malu2in sih tricky begini cuma soal remover. seller cuma fast respon saat beli, tp saat complain sungguh sangat ga mau tau.",Negatif
"sangat mengecewakan, yang di pesan lipstick yg di kirim lain, klu mmg tdk ready ya jgn di kirim atau chat dlu yg beli.. tdk akan ke 2 kalinya belanja di toko ini.. sangat buruk :enraged_face:",Negatif
kecewa extra trial size g ada,Negatif
pengiriman lumayan cepat padahal lagi live sale masa expired masih lama lumayan wangi,Positif
respon penjual dan pengiriman cepat. barang aman sampai tujuan dan sesuai dengan pesanan. desainnya elegan :glowing_star:. aplikator mudah dipakai.,Positif
coverage-nya full. puff-nya mudah dipakai. packaging aman :folded_hands:. packaging rapi.,Netral
tips pengguna:semprotin aja ke wajah wangi:tidak ada maaf ya foto tidak sesuai.... sesuai pesanan...harga murah....pakenya gampang tinggal semprot aja,Positif
sy beli 2 warna hitam n coklat... yg hitam bagus tapi yg warna coklat kering... dipakai tidak nyata... kecewa...,Negatif
"dengan harga segini, jauh melampaui ekpektasi. baru sekali pakai kulit muka lebih cerah merona. sukaaa!",Positif
"cocok untuk:belum dicoba tekstur:belum dicoba performa:belum dicoba gak tau lah, semoga aja cocok baru mau coba.. awal beli mau yg uk 32ml, malah di kasih link yg 12ml wkwk hadeuhhh :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: kocak deh",Negatif
"agak kecewa sama ini. pas paket dateng, powdernya tumpah gitu. puffnya jadi kotor, kaya sudah dipakai orang :(",Netral
bad banget bener bener kualitas pelayanan nya super buruk sama sekali ga membantu customer service nya bad!!! barang jg buruk !!!,Negatif
"salah kirim varian, dikirimnya citrus padahal kurang suka :')",Negatif
knp pesanan sy salah??? sy pesan 06 bukan 05??? dikirim 05 sy sgt kecewa bgt2 + pengirimannya lamaa....gmn sich sgt tdk teliti melayani pesanan customer?!menyesal sy beli...,Negatif
"packing kurang baik, tutupnya pecah di jalan jadi tumpah 1/4 isinya.",Positif
"warna kurang terang dan cepat hilang,keterangan waterpoof",Netral
belom coba sihh semoga cocokkk,Netral
sy order no. 7.17 yg dikirim 9.11..jd maaf bintangnya sy kasih 2,Negatif
isinya kaya lebih dikit dari biasa deh,Netral
bagus cukup tahan lama ,Positif
barang sampe dengan aman tp kok warna yg manja di pake.a pucet ngga kaya d gambar yaahh,Positif
"packing sangat buruk, tanpa bubble wrap. isi keluar banyak dan rembes di kardus. bener2 tidak di perhatikan.",Negatif
"barang sudah sampai, tapi produknya tidak di tutup dengan benar sehingga isi nya keluar. entah ini masih segelan atau bekas, saya kurang tau:sneezing_face:",Negatif
dimohon untuk packinganya lebih di tingkatkan lagi dikarenakan paket di terima dalam keadaan terbuka,Netral
"masih bleberrr. kelopak mata sy memang berminyak banget sih, memang susah cari eyeliner. tp krn review banyak org bagus, sy pikir ini bakal oke. rupanya tidak. sedihh :face_with_tears_of_joy:",Netral
"proses n pengiriman lamaa, sengaja pake same day, tp tnyata berasa ky reguler. tau gtu reguler aja free ongkir",Positif
agak kurang cocok,Netral
"performa:baik cocok untuk:perawatan kulit udah mau ke 2box tp blm ada perubahan apa2,untuk pengiriman cepat",Netral
"performa:bagus sayang bgt, baru first time beli purbasari karena mau coba eh malah diginiin. pesan natural dikirim honey beige. packingpun sampe 2 hari :pleading_face: semoga pelayanannya makin baik yaaa min",Netral
performa:sangat baik tekstur:lembut dan tegas cocok untuk:kosmetik pewarna bibir terimakasih,Netral
baru pertama coba moga cocok,Positif
bagus banget bikin muka aku cerah hehehe makasih yaa wardahhh,Positif
"tekstur:kurang baik performa:kurang baik ini luxcrime nya beneran ori ga sih , kok baru bukak bedaknya lngsung lepas kek cma skedar di tempelin aja kemasan nya jga gtu kcewa bnget",Negatif
hadiah lip nya tdk dikirim,Netral
"baru pertama kali order dsni,tp udh mengecewakan,pesen yg matte & fresh, dikirimnya yg bright & clear .. semoga cocok2 aja di kulit saya ini.. ga di cek apa gimana yah???",Negatif
nice color combo!,Positif
"cocok untuk:yang mau pake performa:oke tekstur:oke juga iniiii bagusss dehhhh. gak bikin buku mata turun, long stay jugaaa. tahan hujan, panas, badai, topan. pokoknya tetep lentik pake ini seharian. bulu mata ngasih volume yang gak lebay, tetep canci pokoknya. thanks bnb! have a good day :sunflower:",Positif
i don't get this product. beli bareng innisfree bundle sheetmask buy 10 get 10. yg ini ga dikirim,Negatif
"pengiriman lama, shampoo yang buat rambut makin kering bukan mengurangi rontok",Negatif
buka paket lgsg bdmd bisa hancur begini astaga proses packing nya lama padh,Negatif
proses dan pengiriman tdk secepat beli di seller lain,Netral
oke produknya...,Positif
"tekstur:gel pesen yg bundling ini, tp yg sampai ga sesuai gambar. udah chat ternyata ada tulisan kecil banget klo stock ada. klo ga sesuai gambar kan saya ga pesen yg bundling ini, nyesel juga. yaudahlah mogemana lagi. adminnya juga dichat jawabnya gitu aja. kecewa sih",Negatif
iss ga hati hati banget bocor lagii,Negatif
"bahan nya ringan,mudah diserap kulit, wrn natural elegan, kandungan nya aman, coverage nya bagus....sudah order kesekian kali disini, sudah langganan ,kali ini pengirima... ",Positif
"selalu cocok ama somethic, thanku",Positif
geternya ga tahan lama. jalan waktu di hari pertama. hari kedua nyala cm 5 detik. hadeh. krim nya si dipake 2 hr ya mmg blm ada impact.,Netral
"kurang suka, beli 3, terlalu menyengat semuanya",Netral
"aku beli yang isi 2pcs tapii yang dateng cuma satu, pengemasan lama bgt",Negatif
tekstur:ancur warna:baik ketebalan:gtw bedak nya pecah ancur banget entah gimana pengemasan nya tdk aman sekali kalo ud kaya gini mau d pake nya gimana ya syg sekali,Negatif
tekstur:lembut kandungan:original efektivitas:bagus,Negatif
"ini juga coba yg mungil, semoga cocok karna pertama kali mau pakai trueve",Positif
bagus utk eyeshadow primer,Positif
asli pengirimannya lamaaaaaa banget baru ini nyesel belanja di official store:loudly_crying_face: adminnya juga ga helpful gitu aja terus jawabannya kaya auto reply:slightly_smiling_face:,Negatif
kualitas produk viva lulur mandi baik pengemasan produk cukup baik,Positif
"puji tuhan, barang sudah sampai. pesan hari minggu, sampai hari rabu. ini pembelian ke-3. cocok di kulit wajah saya untuk mengempeskan jerawat, tetapi harga rp98.000 masi... ",Positif
bagus banget shade yg ini. natural dan cocok buat base ombre.,Positif
"blp?:crying_face: pls check dulu productnya sebelum dikirim. kmrn 12.12 ngeborong banyak bgt, tp dapet loose powder yang segelnya udah dikopek gini?",Negatif
"saya sdh cb dan ternyata wajah saya merah2, pas saya cek di market lain byk berkomentar seperti saya, bs cek di ****** saya memang sempt mau batalin krn alamat saya brbh,... ",Negatif
baru pertama pakai varian ini..semoga cocok..pakai produk azarin yg lain cocok..semoga ori,Positif
performa:barrier set mesen yg barrier set tapi serumnya dikirim yg salicylic acid anti acne. nggk sesuai sama sekali,Negatif
kecewa.....baru sehari pake bruntusan parahhg:thumbs_down::thumbs_down::thumbs_down::thumbs_down::thumbs_down::thumbs_down::thumbs_down::thumbs_down::thumbs_down:,Negatif
"pengiriman kali ini lama banget, nggak kaya biasanya. produk juga ga di bubble wrap cuma dimasukin ke kardus gitu aja. semoga bisa lebih rapih lagi ya, karna kali ini kecewa banget sih.",Negatif
"fast respon, seller ramah, produk ok...blm dicoba smoga cocok dan berhasil glowing... trimakasih :folded_hands:",Positif
"baru pertama kali beli produk dikemas pakai lapisan bubble wrap...masing"" kurir sopan & kooperatif",Positif
"order 03 dikirim 02. padahal order karena butuh banget shade itu. udah chat bilang tunggu dulu sampe masa garansi abis sambil nunggu ready, kalo ga ready ya cancel, eh main kirim aja. yang mau bisa cek shopee aku jual lebih murah dari di sini, masih baru",Negatif
"cocok untuk:tangan tekstur:gel manfaat:untuk sterilkan kulit pengemasan sangat aman dan cepat, kualitas barang baik dan expired lama, plus gratis sample, makasih banyak seller",Positif
produk sesuai deskripsi tetapi pengiriman agak lama padahal dijakarta alamat penerima. terima kasih,Positif
daya serap:pengiriman sangat lama tekstur:pengiriman sangat lama efektivitas:pengiriman sangat lama perngiriman sangat lama & tidak di respon.,Negatif
"barang dtg cepat, serum & moisturizer nya bagus cuman tutup moisturizer nya ada sedikit belah tp produk aman. thanks seller",Positif
"pembelian kedua,, semoga worth it",Positif
tekstur:gatau org yg dikirim isinya kosong. barang kosong main dikirim aja. udah gitu ga ada isinya kosong ga ada isinya sama sekali demi allah. mahal nyesek bgt pihak toko di chat ga di respon.,Negatif
barang yang dikirim tidak cocok,Negatif
kurang nempel saat diaplikasikan,Netral
tekstur:cair performa:lumayan bagus cocok untuk:bulu mata bagus si tp agak kering gitu tp overall bagus,Netral
"aloe revital sooting gel tidak dikirim, bintang akan saya ubah jika sudah ada jawaban !!!!! pengiriman lama dan tidak ada konfirmasi kalau barang kosong ",Negatif
"tekstur:cair performa:kuteks cocok untuk:dewasa warnanya terlalu gelap, tidak cantik di kulit tangan. sepertinya kuteks biasa dan overall mulai dari packaging , pengemasan , dan pengiriman semuanya baik hanya saja product kurang mantap lain kali bisa diperbaiki",Negatif
"pengiriman lama bgt dan sm kurirnya dilempar ke garasi,pdhl td ada org dirumah...",Negatif
bija cicanya ga ada,Negatif
cukup kecewa banget bedak nya hancur parah,Negatif
"pemakaian ngga terlalu perih dimata, agak buat kusam dan berminyak. terima kasih",Netral
packing aman tapi dalamnya sudah pecah semua ! sengaja di kirim brg reject kah ?! kecewa :frowning_face::frowning_face::frowning_face:,Negatif
ga dapet freenya padahal belinya pas lg live juga pas live jga harusnya fapet free highlight,Negatif
kapok,Netral
malah kirim yg aura..pdhl yg dipesan bukan itu :unamused_face:,Negatif
gmn sih aku minta warna beige kok dikirim warna putih.itu nmnya curang kalau memang ga ada warna ya ngomong dulu atau batalin.mengecewakan,Negatif
"nyesel beli,",Negatif
"kecewa bgt si. pas bgt serumny habis trs cba beli paket ramadhan, knp yg dtg bkn serum tp cream 4 pcs. tlg ya diperhatikan lg. tanpa ad konfirmasi apapun, di chat jg tdk ad jwban. next klo adain promo yg serius ya, profesional juga jgn hanya menghabiskan smua brg di gudang jd smua brg dikirim k cust",Negatif
bubble wrapnya tebel bgt tapi tetep aja lipsticknya patah. dan patahnya itu patah dibawah. jd itu kyknya udah dari pabriknya patah. trs produknya bau bahan kimia khas lip... ,Negatif
"performa:bagus tekstur:padat cocok untuk:membentuk n mewarnai alis sebelumnya pake merk yang musti** rat* untuk eyebrow nya ,, ini yg baru mau coba merk baru .. thanks",Positif
bagus bgtt udh abis 2botol pake sunscreen eminaa:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::star::star::star::star::star::glowing_star:,Positif
barang yang dikirim tidak sesuai pesanan. pesen yang no. 2 (cery red) malah yang dikirim no.1 ... dan tidak ada konfirmasi sebelumnya kalo stok habis atau gimana.... ,Negatif
pigmentasi:pengemasan sudah aman tapi sampe disaya ada yang ancur 2 warnanya,Negatif
