comment,label
"mated. ringan, cuma ga begitu tahan lama jadi pudar",Positif
"packingnya sih aman ya di dalem, bubble warp juga tebel. tapi ternyata tumpah tumpah dong produk di dalem. kayak ngga katutup sempurna gitu tutupnya jadi tumpah tumpah. b... ",Netral
tekstur:gajelas performa:gjls cocok untuk:gatau udah di cencel masi aja di kirim blok,Negatif
"barang sesuai, cuma lama pengiriman lama padahal sama2 pakai shopee express",Positif
"yg ni juga sma paketannya basah kuyup ,, tp gk ppa mungkin yg slah kurir nya kehujanan,, kasian abang kurir nya yah, maaf ni jd curhat",Positif
setelah drama paket lama gak sampai2 dan ternyata terkirim ke alamat lain. kemudian saya komplain dan akhirnya uang kembali. order lagi yang datang tanpa bonus hadiah bot... ,Positif
pengirimannya lama banget. lebih dari seminggu.,Positif
"promo dapet 2 pcs yang dateng cuma satu,pesen no 80 sama 69 yang dateng 69,dua² nya kalo emang ga ada barang nya kan bisa bilang jangan main naro naro aja sis,ini juga kan offical store nya langsung harus nya lebih priper dong.maaf nih marah² cuma emang nyata nya gitu",Negatif
bagus,Negatif
"sebenernya ini produk bagus, tapi emang nasib aja dapet brushnya error. niat repurchase supaya ketika habis ga perlu tunggu2 lagi, eh dapetnya product defect. :"")",Negatif
pensil alisnya hancur,Negatif
pengiriman cepat:thumbs_up: warnanya cantik bgt buat ombre & tekstur finish-nya yg agak glossy bikin keliatan seperti healty lips:blue_heart:,Positif
masih belum tak cobak semoga cocok :blossom:,Positif
"brng mendarat dg selamat.. packaging ok, pngiriman cpt",Positif
warna tidak sesuai,Negatif
hmmm aku pikir liat di riview sana sini katanya tahan lama ternyata engga. dan kalo warnanya mau keluar harus dipoles berkali kali. tapi memang melembabkan sih enteng di... ,Netral
blm dicoba...semoga sesuai hasilnya..kalo jumlah yg dtng bener 3,Positif
"4 dulu aja yah,soal packing dan pengiriman sih :thumbs_up:,semoga aja cocok",Positif
"maaf kak,saya beli nya warna peach.kemasannya bener warna peach, tapi isinya warna pink.berikut foto barangnya.",Positif
"bedak nya pecahh gabisa di pakai,,, biasanya beli di tempat lain aman"" ajaaa tpi sekalinya mau nyoba beli di shopee mall malah mengecewakan",Negatif
bagus dpt free 2masker,Netral
4pcs free gift tapi cuma 3 yang dateng. kecewa deh,Netral
performa:bagus first time semoga cocok:red_heart:,Positif
"bru pertama kli beli, blm dicoba smoga cocok sma produk+warna kulitnya xixi,,, makasih kak udh dibonusin serum sachetnya:kissing_face_with_smiling_eyes:",Positif
lamaaaaaa bgtt pengirimannya,Netral
"daya serap:belum tauu efektivitas:belum tauu kenyamanan:belum dicoba gilaaaaaaaa pengirimannya huaaaa ngeselinn banget, nggak lagi deh pake ekspedisi ini, bener2 telat 2 hari dari paket satunya yang kotanya lebih jauhh huhh, kalo produknya baguss",Negatif
ga ngaruh d kulit wajah ku ya... ttp aja berminyak.. br mahal lg produknya,Negatif
"ga dapet bonus sm sx, pdahal udh langganan innisfree sheet mask, bija cleanser dll. mengecewakan sih :(",Positif
"pengalaman penggunaan:baru pertama kali beli,moga cocok.",Positif
"cocok untuk:wajah performa:bagus overall bagus cuma foundation kenapa di kirim expired desember 2022 bulan sekarang ?? apa kran promo bayar 2 rb ,jadi di kasih yg expired ya",Negatif
"kecewa banget:face_holding_back_tears:, expnya bulan 10 ditahun ini. beli pas harga diskon. beda banget sama diresseler, yng ungu aku beli di tahun 2021 masih lama expnya",Negatif
dari dulu pakai viva. cocok. skr belanja buat anak gadis. tp packing jebol. kurang lakban. akhirnya belanjaan saya hilang 1. untung bikin video unboxing. langsung komplen... ,Positif
salah shide,Negatif
ednya bulan september. sayang banget cuma bisa dipake 2 bulan. kurang worth it. mungkin kalo ednya masih 1 tahun worth it.,Netral
"beli yg macadamia, tapi yang datang varian banana huhu",Negatif
"banyak diskon di sini tapi pengemasannya super duper lama ini ak beli pengemasan plng lama pdahal sekelas mall,pengemasan 5 harian kayaknya hrus lbih di perbaiki lagi dech azarine",Netral
sepertinya best seller colour.. penasaran dan belum dibuka.. sepertinya bakalan penasaran dgn warna lain yg cenderung nude - mauve,Positif
belum coba keburu abis,Netral
warnanya sesuai estimasi..,Positif
"manfaat:eyebrow pengalaman penggunaan:hmm kemasan:mantap, aman, bubble love sekebon review jujur produk: beli di harga 7.5k warna nya nyala, tapi sikatnya kurang lembut jadi saat diaplikaaikan sakit :crying_face:",Netral
respon baik..pengiriman lama sekali..lebih dr 1 hari baru diproses pengiriman dengan alasan sesuai antrian,Negatif
"masih baru nyoba, semoga cocok produk bocor dibotolnya tolong tutupnya dibagusin lagi pinggiran tutupnya bocor...",Positif
barang ga dikirim uang dikembalikan setelah complain,Negatif
"barang dah sampe tp sy kesel karna udah mau exp 2 bulan lg, buat apa coba mau exp masih di jual… udah pengemasan lama bgt mau di batalin kata’a dah mau di kirim giliran sampe barang begini di kasih.mengecewakan",Negatif
"cocok untuk:mata performa:oke tekstur:mantap pengiriman cepat, kualitas oke, produk original",Positif
baru pertamakali beli sunscreen karena mulai aktif bepergian naik motor dan kulit berubah tambah coklat. ternyata barangnya kecil bgt wkwk,Positif
"kardus pwnyok, bawah nya udah kebuka.. kecewa bngt sih parah.. udah langganan padahal.",Negatif
pas datang lipstik patah,Netral
"warna:tdk terlalu terang tdk terlalu gelap cocok utk warna ringan tekstur:ringan ketahanan: standar kecewa sihh dikasih barang yg 4 bulan lagi expired tau gitu saya ga beli sayang bgt padahal bahan sama warnanya bagus, soalnya setau saya sale di shopee g pernah ngasih barang hampir expired pasti setahun atau dua tahun. kalaupun mau jual seperti itu tolong kasih info produknya hampir exp :folded_hands_medium-light_skin_tone::slightly_smiling_face:",Negatif
"pengiriman sangat cepat, tapi kotak botol datang dalam kondisi sudah tidak tersegel. hologram segel sudah tidak ada di atas kotak. kondisinya seperti barang bekas yang su... ",Negatif
"my second purchase. harganya cukup affordable. teksturnya sticky. hati2 kalau dibuka dan dipakai, harus langsung tertutup. over the time, bisa bikin tekstur nya makin sti... ",Positif
twinpack nya 100gr tp yg dikirim 100gr dan 50gr,Netral
tidak ada box dan di solasi bagian tutupnya:loudly_crying_face::loudly_crying_face::loudly_crying_face:.,Negatif
tekstur:padat cocok untuk:entahla performa:krg bagus baru coba wrna terang . gk cocok... gk nyatu di kulit,Negatif
kenapa concealaernya kering banget ya? susah banget di blend jadinya,Negatif
"udh 4 x nyoba masih ga bersih, cuma keangkat sebiji 2 biji, heu",Netral
tekstur:kecewa bgt bedaknya ancur,Negatif
gua kaget sama sunscreennya. 40k dapet ukuran 1 jari telunjuk gua. nyesal beli ukuran segini ownernya pelit maaf :folded_hands:,Negatif
"plis yang mau beli di toko ini, kalian bisa lihat sendiri dari postingan saya, sebelum kalian menyesal. terima kasih",Negatif
kok ga berfungsi dgn baik ya? gabisa hilang kutek saya,Negatif
"tekstur kurang suka, but masih oke",Netral
"produk yang diterima bocor, mau refund tapi barang harus dikembalikan dengan ketentuan kurir tertentu. mau dikirim instant atau sameday gabisa. bukannya saya gamau kirim, tapi saya blm ada waktu buat ke tmpt kurir yg gatau ada dmn krn ditentuin. udah info cs tp ga membantu juga. barangnya jadi gabisa kepake jg krn bocor. next kalo emg barangnya udah ketauan bocor kyk gini mending solusinya pengembalian dana aja gausah barang yg diterima dikirim2 lagi. toh gaakan bs kepake juga. buktinya juga udh jelas kok. need major improvement.",Negatif
kenapa saya terima barangny cuma 1 sedangkan saya pesen dalam jumlah yang tertera 2 barang,Negatif
hadiah gratis belanja 200rb ga ada. di chat tanya ga dibalas,Negatif
gabisa di semprot nih,Negatif
"cair bgt maskaranya, ga bisa ngehold bulu mata :(",Netral
langsung cocok dan menyerap di kulit,Positif
tidak ada kotak pelindung luar,Netral
mudah patah,Negatif
"kemasan produk kotor, pengemasan sangat lama sampai seminggu",Netral
pesannya eyeliner tapi yang datang eyebrow,Negatif
lupa buat vidio buat unboxing karna sudah sngt percaya eh ternyata malah hancur :confounded_face:,Negatif
belum coba tapi paket cepat tiba dalam keadaan baik,Positif
"pigmented, kalo ditunggu kering dia ga geser tapi tetep gampang di blend:thumbs_up:",Positif
seperti bukan official store,Negatif
brg dtg sesuai pesanan blm di coba чα ... semoga cocok nanti di ubah bintangnya,Netral
"pesen nya yg old packaging ,yg dteng new packaging. gatau ni sm apa ngga sm yg biasanya sya pake? pengiriman awal salah kirim produk dan lama proses retur nya :sleepy_face: lain kali lebih hati2 ya",Negatif
di deskripsi expired 2023 barang yg didapat expired 2022,Negatif
"belum terlihat khasiatnya, tetapi sejauh ini tidak ada alergi atau efek samping, teksturnya ringan dan nyaman. packing & pengiriman oke",Positif
yg dikirim tdk sesuai gambar,Netral
cocok untuk:mudah2an cocok tekstur:cair performa:baru pertama ini semoga cocok ini asli ato palsu ya.. botolnya gak ada gambar bunganya udah chat ke penjualnya blum dibls..,Netral
aplikator mudah dipakai. packaging aman :folded_hands:. packaging rapi. proses pesanan cepat.,Netral
kok ga bisa melt ya pas dipake ke wajah utk ngapus riasan? pdhal pake foundi tipis2 aj,Netral
bahannya ringan mudah diserap cocok untuk kulit normal cenderung kering,Positif
"teksturnya pas, warnanya cangtip, aplikatornya nyaman banget tapi saya kurang coverage sih menurut ku, klo dipakai makan ilang. sesuailah dengan harganya.",Positif
yuyur ini jatohnya kaya bedak di gua karna warnanya mirip sama kulit :loudly_crying_face:,Positif
"tekstur:harus ny isi ny yg kental dan berwarna hijau tua tp x ne dpt yg encer dan bauk ny jg beda, udh sering order sini tp 2x di buat kecewa dpt facial wash isi ny encer, hbs pakai malah bikin jerawatan, mau pengembalian malah hrs kembaliin semua produk yg di order",Negatif
lumayan kacamatanya.. keren..,Positif
pengemasannya di bawah rata rata banyak barang pecahhh,Negatif
barang kurang 1 .,Negatif
"belum dicoba karena produk baru, semoga bisa cocok sama seperti yg hydrasoothe karena sudah biasa pakai",Positif
"suka sama finish nya praktis. matte, gak lengket. tapi, hati2 inhaling spraynya, aromanya lumayan nusuk dan gak bagus buat paru2. paling kecewa sama botolnya, baru 2x... ",Netral
baguss,Positif
produk sesuai deskripsi tumben seller lelet,Positif
"barang sesuai pesanan,",Positif
tidak menerima barangnya sama sekali,Negatif
masih dikotak dan aman. exp bulan 11/2023:unamused_face:,Negatif
ga di isolasi tutupe ya tumpah,Negatif
cocok buat bibir gelap.,Netral
profil kecantikan:bagus kemasan:bagus,Positif
tekstur:kental performa:wangi y lumayan. gx wangi banget itu. kaya manis2 gitu cocok untuk:tubuh,Positif
pengalaman penggunaan:baru coba manfaat:belum tau wangi:endolll dpt hrga 46k mantebb,Positif
tekstur:cair cocok untuk:bibir warnanya cakep:smiling_face_with_open_hands: kemasannya mewah,Positif
"proses lama mgkn krn ongkir free pas lg kejar diskon.. untuk eyebrow soap nya suka, lipstik na aga kurang, bedak b aja..",Netral
pas nyampe bedak nya ancur:slightly_smiling_face:,Negatif
yuhuu lip claynya cantik banget buat base ombre.. cuma aku kurang suka teksturnya yg terasa lebih berminyak.. hasil akhirnya matte velvet jadi dia transfer pastinya dan b... ,Positif
nice product tp pengiriman agak lama:weary_face:,Netral
psennya new formula tp dikasih yg lama huhu kecewaa,Negatif
barang dikirim ke alamat orang lain karena print alamat di paket tidak sesuai dengan alamat di invoice,Negatif
"favorit banget, selalu repurchase",Positif
suka bgt. enteng. cma ga awet aja d bibir wkwk.,Positif
"hair serumnya bocor parah. pas dibuka seperempat botol juga ga ada kali tuh. hampir kosong botolnya. mau ajukan pengembalian udah males. pengiriman pertama udah dikembaliin karena bocor, yang ini terulang lagi..",Negatif
eyeliner cairnya kaya udh abiiis..ga ada isinya...cuma gurat2 tipis aja... ada rupa ada harga lah ya ,Netral
baguss bngt warnanyaa :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,Positif
"tutup botol tidak rapat, sehingga bocor sedikit isinya",Netral
barang y mantap dan rapihhhh,Netral
sumpah gue kecewa banget. lipstiknya gada isinya. lipstiknya kosong dalemnya,Negatif
"wangi:strawberry profil kecantikan:melembabkan pengalaman penggunaan:hasilnya glosyy paket sampai dengan baik, rapih",Netral
"pesanan tdk sesuai. saya pesan lulur purbasari bengkoang, tp dikirim sabun mandi bengkoang. saya sdh kirim fotonya, tp penjual responnya sangat lama dan tdk solutif. s... ",Negatif
"performa:tidak waterproof warna bagus, wangi, sayang tidak waterproof",Netral
"produk oke, memang sudah biasa pakai. dapet bonus kuteks juga. sayangnya pengiriman agak lama pesan 12 nov, 19 nov baru dateng. padahal lokasi jkt-tgr aja.",Positif
"isi bocor, penanganan komplain buruk",Negatif
"baru nyoba pake tapi sejauh ini brushnya kasar dan gelnya terlalu kental, sebelumnya udh sering pke yang facial treatment dan cocok, ini bru nyoba yg retinol semoga cocok..:smiling_face:",Netral
saya hanya terima 1 bks saja,Negatif
waktu pengemasan super sabaaarrrrr......,Negatif
"bahannya ringan, cepat menyerap di kulit",Positif
"daya serap:ok tekstur:ok tingkat kelmbaban:ok pengemasan seminggu lebih sampai habis masa perpanjang. dipikir akan sampai dengan selamat, kotaknya basah sampai kedalam dan penyok. baru kali ini pelayanan innisfree dan jne buruk sekali.",Negatif
"oke, masih blum pakek, packaging aman, tp lama bgt pengiriman dan proses nya:face_with_rolling_eyes:",Positif
"malah break out, jerawat kecil2 muncul :see-no-evil_monkey:",Netral
"seller sangat lama menyiapkan barang, dan kurang responsif. pengiriman sangat lama padahal rumah saya di bekasi. sangat kecewa dengan kinerjanya. untuk produk belum bs saya nilai karena baru pertama kali.",Negatif
"kok tidak ada spesial gift nya rugi bandar saya tidak sesuai dengan judulnya,, yang ada free gift nya sekelas erha official kok bisa kayak gini, hahaahaha",Negatif
"luv bgt dapat harga diskon thank you blp:heart_hands_light_skin_tone: ga nemu kekurangan pakai moisturizer ini, dari segi kemasan higienis krn tube, tekstur ringan dan cepat menyerap. aman banget... ",Positif
***** dimintanya apa yg dtg apa...teliti donk jgn asal kirim...,Negatif
shamponya malah bikin jadi ketombean dan rambut tetep rontok,Negatif
paraaaah ngga di respoooon,Negatif
"sesuai pesanan, baru dipakai sekali semoga aman dikulit kering dan sensitive, jika tidak ada promo kemahalan karena isi hanya 5g",Positif
kurang jelas pewarnaannya dan ujung tlalu runcing shg pemakaian di kelopak maata tidak optimal,Positif
packaging cakep tapi sayang banget di cushion yang ini tulisannya kyk meleleh gitu yaa… lumayan kecewa karena excites bngt nerima produknya. produknya belum dicoba tapi emang sering orang liat review jadi pengen review juga,Netral
"kirain anti badai,tahan air dan minyak,ternyata cepat hilang, klo dari segi soft, mmg soft sih",Negatif
wangi:wamgi kemasan:standard profil kecantikan:kering tipis tertipu trend dan viral. barang tidak terkunci. berat tidak sesuai. terlihat bekas pakai.,Netral
"pengiriman cepat, kok gak ada segelan ya, isinya juga cma 1/2 klo ada perubahan nanti bintang nya d tambahin ",Negatif
warna nya agak kayak sunburn kalau udah diblend di kulit aku. design nya compact,Positif
"dari segi tekstur kental dan cepet set di bibir. warna nya sesuai dgn judul, lgs popping bgt alias keluar. tapi buat saya terlalu medok dan agak susah di hapus nya ya.. j... ",Positif
brg sampai dgn selamat sepertinya ori.. blm di coba pelayanan & pengiriman.. zzzz bintang 3 cukuplah ya,Netral
"bagus banget, tp sayangnya packingnya kurang",Positif
saya rekomen. tapi saya pesan 2 lipstik. yang dikirim cuma 1. duit sayaaaaaaaaa :(,Negatif
"baru pertama kali coba acne skin care dari produk inez, mudah mudahan cocok dan jerawat berkurang-sembuh:smiling_face_with_smiling_eyes:",Positif
"dusnya datang peyok dan terbuka, mie nya pecah2 tapi ga hancur total",Netral
"bagus, pengemasan dan pengiriman cepat, terimakasih kak.",Positif
"claimnya untuk sensitivite skin tapi begitu pake sekali perih sekali, mencoba pemakaian sekali lagi tetep perih banget akhirnya konsul ke cs lebih baik stop pemakaian.. hufff kesel juga jadi wasted",Netral
"cocok untuk:alis,,bukan bawah mata. pelayanan toko sih ok. bngkusnya aman banget. tp aku kurang cocok dg produknya,,",Netral
